model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
BSSA14,0.075,p0p075,SA,9,e6,-0.19665,-0.19665,,BSSA14_Coeffs,H9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Mh,5.5,5.5,,BSSA14_Coeffs,I9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,c1,-1.0831,-1.0831,,BSSA14_Coeffs,J9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,c2,0.18225,0.18225,,BSSA14_Coeffs,K9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,c3,-0.01058,-0.01058,,BSSA14_Coeffs,L9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Mref,4.5,4.5,,BSSA14_Coeffs,M9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Rref (km),1,1,,BSSA14_Coeffs,N9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,h (km),4.04,4.04,,BSSA14_Coeffs,O9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Dc3 (globalCATW),0,0,,BSSA14_Coeffs,P9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Dc3 (ChinaTurkey),0.00296,0.00296,,BSSA14_Coeffs,Q9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Dc3 (ItalyJapan),-0.00216,-0.00216,,BSSA14_Coeffs,R9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,c,-0.4441,-0.4441,,BSSA14_Coeffs,S9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Vc (m/s),1494,1494,,BSSA14_Coeffs,T9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,Vref  (m/s),760,760,,BSSA14_Coeffs,U9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f1,0,0,,BSSA14_Coeffs,V9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f3,0.1,0.1,,BSSA14_Coeffs,W9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f4,-0.2287,-0.2287,,BSSA14_Coeffs,X9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f5,-0.00573,-0.00573,,BSSA14_Coeffs,Y9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f6 (1/km),-9.9,-9.9,,BSSA14_Coeffs,Z9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f7,-9.9,-9.9,,BSSA14_Coeffs,AA9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,R1 (km),85.99,85.99,,BSSA14_Coeffs,AB9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,R2 (km),270.04,270.04,,BSSA14_Coeffs,AC9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,DfR,0.064,0.064,,BSSA14_Coeffs,AD9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,DfV,0.022,0.022,,BSSA14_Coeffs,AE9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,V1 (m/s),225,225,,BSSA14_Coeffs,AF9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,V2 (m/s),300,300,,BSSA14_Coeffs,AG9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f1_2,0.745,0.745,,BSSA14_Coeffs,AH9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,f2,0.542,0.542,,BSSA14_Coeffs,AI9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,t1,0.474,0.474,,BSSA14_Coeffs,AJ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.075,p0p075,SA,9,t2,0.466,0.466,,BSSA14_Coeffs,AK9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e0,1.1268,1.1268,,BSSA14_Coeffs,B10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e1,1.1669,1.1669,,BSSA14_Coeffs,C10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e2,0.8871,0.8871,,BSSA14_Coeffs,D10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e3,1.1454,1.1454,,BSSA14_Coeffs,E10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e4,1.4293,1.4293,,BSSA14_Coeffs,F10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e5,0.055231,0.055231,,BSSA14_Coeffs,G10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,e6,-0.19838,-0.19838,,BSSA14_Coeffs,H10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Mh,5.54,5.54,,BSSA14_Coeffs,I10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,c1,-1.0652,-1.0652,,BSSA14_Coeffs,J10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,c2,0.17203,0.17203,,BSSA14_Coeffs,K10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,c3,-0.0102,-0.0102,,BSSA14_Coeffs,L10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Mref,4.5,4.5,,BSSA14_Coeffs,M10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Rref (km),1,1,,BSSA14_Coeffs,N10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,h (km),4.13,4.13,,BSSA14_Coeffs,O10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Dc3 (globalCATW),0,0,,BSSA14_Coeffs,P10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Dc3 (ChinaTurkey),0.00288,0.00288,,BSSA14_Coeffs,Q10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Dc3 (ItalyJapan),-0.00244,-0.00244,,BSSA14_Coeffs,R10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,c,-0.4872,-0.4872,,BSSA14_Coeffs,S10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Vc (m/s),1479.12,1479.12,,BSSA14_Coeffs,T10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,Vref  (m/s),760,760,,BSSA14_Coeffs,U10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f1,0,0,,BSSA14_Coeffs,V10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f3,0.1,0.1,,BSSA14_Coeffs,W10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f4,-0.2492,-0.2492,,BSSA14_Coeffs,X10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f5,-0.0056,-0.0056,,BSSA14_Coeffs,Y10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f6 (1/km),-9.9,-9.9,,BSSA14_Coeffs,Z10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f7,-9.9,-9.9,,BSSA14_Coeffs,AA10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,R1 (km),79.59,79.59,,BSSA14_Coeffs,AB10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,R2 (km),270.09,270.09,,BSSA14_Coeffs,AC10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,DfR,0.087,0.087,,BSSA14_Coeffs,AD10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,DfV,0.014,0.014,,BSSA14_Coeffs,AE10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,V1 (m/s),225,225,,BSSA14_Coeffs,AF10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,V2 (m/s),300,300,,BSSA14_Coeffs,AG10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f1_2,0.728,0.728,,BSSA14_Coeffs,AH10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,f2,0.541,0.541,,BSSA14_Coeffs,AI10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,t1,0.415,0.415,,BSSA14_Coeffs,AJ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.1,p0p100,SA,10,t2,0.458,0.458,,BSSA14_Coeffs,AK10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e0,1.3095,1.3095,,BSSA14_Coeffs,B11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e1,1.3481,1.3481,,BSSA14_Coeffs,C11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e2,1.0648,1.0648,,BSSA14_Coeffs,D11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e3,1.3324,1.3324,,BSSA14_Coeffs,E11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e4,1.2844,1.2844,,BSSA14_Coeffs,F11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e5,-0.042065,-0.042065,,BSSA14_Coeffs,G11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,e6,-0.18234,-0.18234,,BSSA14_Coeffs,H11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Mh,5.74,5.74,,BSSA14_Coeffs,I11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,c1,-1.0532,-1.0532,,BSSA14_Coeffs,J11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,c2,0.15401,0.15401,,BSSA14_Coeffs,K11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,c3,-0.008977,-0.008977,,BSSA14_Coeffs,L11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Mref,4.5,4.5,,BSSA14_Coeffs,M11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Rref (km),1,1,,BSSA14_Coeffs,N11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,h (km),4.39,4.39,,BSSA14_Coeffs,O11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Dc3 (globalCATW),0,0,,BSSA14_Coeffs,P11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Dc3 (ChinaTurkey),0.00279,0.00279,,BSSA14_Coeffs,Q11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Dc3 (ItalyJapan),-0.00271,-0.00271,,BSSA14_Coeffs,R11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,c,-0.5796,-0.5796,,BSSA14_Coeffs,S11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Vc (m/s),1442.85,1442.85,,BSSA14_Coeffs,T11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,Vref  (m/s),760,760,,BSSA14_Coeffs,U11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f1,0,0,,BSSA14_Coeffs,V11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f3,0.1,0.1,,BSSA14_Coeffs,W11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f4,-0.2571,-0.2571,,BSSA14_Coeffs,X11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f5,-0.00585,-0.00585,,BSSA14_Coeffs,Y11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f6 (1/km),-9.9,-9.9,,BSSA14_Coeffs,Z11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f7,-9.9,-9.9,,BSSA14_Coeffs,AA11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,R1 (km),81.33,81.33,,BSSA14_Coeffs,AB11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,R2 (km),270.16,270.16,,BSSA14_Coeffs,AC11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,DfR,0.12,0.12,,BSSA14_Coeffs,AD11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,DfV,0.015,0.015,,BSSA14_Coeffs,AE11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,V1 (m/s),225,225,,BSSA14_Coeffs,AF11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,V2 (m/s),300,300,,BSSA14_Coeffs,AG11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f1_2,0.72,0.72,,BSSA14_Coeffs,AH11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,f2,0.537,0.537,,BSSA14_Coeffs,AI11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,t1,0.354,0.354,,BSSA14_Coeffs,AJ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.15,p0p150,SA,11,t2,0.388,0.388,,BSSA14_Coeffs,AK11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e0,1.3255,1.3255,,BSSA14_Coeffs,B12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e1,1.359,1.359,,BSSA14_Coeffs,C12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e2,1.122,1.122,,BSSA14_Coeffs,D12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e3,1.3414,1.3414,,BSSA14_Coeffs,E12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e4,1.1349,1.1349,,BSSA14_Coeffs,F12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e5,-0.11096,-0.11096,,BSSA14_Coeffs,G12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,e6,-0.15852,-0.15852,,BSSA14_Coeffs,H12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Mh,5.92,5.92,,BSSA14_Coeffs,I12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,c1,-1.0607,-1.0607,,BSSA14_Coeffs,J12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,c2,0.14489,0.14489,,BSSA14_Coeffs,K12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,c3,-0.007717,-0.007717,,BSSA14_Coeffs,L12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Mref,4.5,4.5,,BSSA14_Coeffs,M12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Rref (km),1,1,,BSSA14_Coeffs,N12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,h (km),4.61,4.61,,BSSA14_Coeffs,O12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Dc3 (globalCATW),0,0,,BSSA14_Coeffs,P12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Dc3 (ChinaTurkey),0.00261,0.00261,,BSSA14_Coeffs,Q12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Dc3 (ItalyJapan),-0.00297,-0.00297,,BSSA14_Coeffs,R12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,c,-0.6876,-0.6876,,BSSA14_Coeffs,S12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Vc (m/s),1392.61,1392.61,,BSSA14_Coeffs,T12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,Vref  (m/s),760,760,,BSSA14_Coeffs,U12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f1,0,0,,BSSA14_Coeffs,V12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f3,0.1,0.1,,BSSA14_Coeffs,W12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f4,-0.2466,-0.2466,,BSSA14_Coeffs,X12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f5,-0.00614,-0.00614,,BSSA14_Coeffs,Y12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f6 (1/km),-9.9,-9.9,,BSSA14_Coeffs,Z12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f7,-9.9,-9.9,,BSSA14_Coeffs,AA12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,R1 (km),90.91,90.91,,BSSA14_Coeffs,AB12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,R2 (km),270,270,,BSSA14_Coeffs,AC12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,DfR,0.136,0.136,,BSSA14_Coeffs,AD12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,DfV,0.045,0.045,,BSSA14_Coeffs,AE12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,V1 (m/s),225,225,,BSSA14_Coeffs,AF12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,V2 (m/s),300,300,,BSSA14_Coeffs,AG12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f1_2,0.711,0.711,,BSSA14_Coeffs,AH12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,f2,0.539,0.539,,BSSA14_Coeffs,AI12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,t1,0.344,0.344,,BSSA14_Coeffs,AJ12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.2,p0p200,SA,12,t2,0.309,0.309,,BSSA14_Coeffs,AK12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e0,1.2766,1.2766,,BSSA14_Coeffs,B13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e1,1.3017,1.3017,,BSSA14_Coeffs,C13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e2,1.0828,1.0828,,BSSA14_Coeffs,D13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e3,1.3052,1.3052,,BSSA14_Coeffs,E13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e4,1.0166,1.0166,,BSSA14_Coeffs,F13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e5,-0.16213,-0.16213,,BSSA14_Coeffs,G13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,e6,-0.12784,-0.12784,,BSSA14_Coeffs,H13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,Mh,6.05,6.05,,BSSA14_Coeffs,I13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,c1,-1.0773,-1.0773,,BSSA14_Coeffs,J13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,c2,0.13925,0.13925,,BSSA14_Coeffs,K13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,c3,-0.006517,-0.006517,,BSSA14_Coeffs,L13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,Mref,4.5,4.5,,BSSA14_Coeffs,M13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,Rref (km),1,1,,BSSA14_Coeffs,N13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,h (km),4.78,4.78,,BSSA14_Coeffs,O13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
BSSA14,0.25,p0p250,SA,13,Dc3 (globalCATW),0,0,,BSSA14_Coeffs,P13,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
