model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
CY14,0.2,p0p200,SA,15,f4,0.255253,0.255253,,CY14_Coeffs,AG15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f5,0,0,,CY14_Coeffs,AH15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f6,300,300,,CY14_Coeffs,AI15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,t1,0.4313,0.4313,,CY14_Coeffs,AJ15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,t2,0.3047,0.3047,,CY14_Coeffs,AK15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,s1,0.5351,0.5351,,CY14_Coeffs,AL15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,s2,0.4252,0.4252,,CY14_Coeffs,AM15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,s3,0.8,0.8,,CY14_Coeffs,AN15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,"s2,JP",0.5312,0.5312,,CY14_Coeffs,AO15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,gJp-It,1.2931,1.2931,,CY14_Coeffs,AP15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,gWn,0.6922,0.6922,,CY14_Coeffs,AQ15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f1Jp,-0.7653,-0.7653,,CY14_Coeffs,AR15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f5JP,0.384,0.384,,CY14_Coeffs,AS15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.2,p0p200,SA,15,f6JP,800,800,,CY14_Coeffs,AT15,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c2,1.06,1.06,,CY14_Coeffs,B16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c4,-2.1,-2.1,,CY14_Coeffs,C16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c4a,-0.5,-0.5,,CY14_Coeffs,D16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cRB,50,50,,CY14_Coeffs,E16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c8,0,0,,CY14_Coeffs,F16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c8a,0.2695,0.2695,,CY14_Coeffs,G16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c1,-0.8663,-0.8663,,CY14_Coeffs,H16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c1a,0.165,0.165,,CY14_Coeffs,I16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c1b,-0.2382,-0.2382,,CY14_Coeffs,J16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c1c,-0.165,-0.165,,CY14_Coeffs,K16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c1d,0.2382,0.2382,,CY14_Coeffs,L16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cn,11.2667,11.2667,,CY14_Coeffs,M16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cM,5.1315,5.1315,,CY14_Coeffs,N16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c3,2.2574,2.2574,,CY14_Coeffs,O16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c5,7.5416,7.5416,,CY14_Coeffs,P16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cHM,3.5746,3.5746,,CY14_Coeffs,Q16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c6,0.4971,0.4971,,CY14_Coeffs,R16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c7,0.0352,0.0352,,CY14_Coeffs,S16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c7b,0.009,0.009,,CY14_Coeffs,T16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c8b,3.8787,3.8787,,CY14_Coeffs,U16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c9,0.9196,0.9196,,CY14_Coeffs,V16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c9a,0.1208,0.1208,,CY14_Coeffs,W16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c9b,7.3691,7.3691,,CY14_Coeffs,X16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c11,0,0,,CY14_Coeffs,Y16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,c11b,-0.3539,-0.3539,,CY14_Coeffs,Z16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cg1,-0.008918,-0.008918,,CY14_Coeffs,AA16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cg2,-0.002128,-0.002128,,CY14_Coeffs,AB16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,cg3,5.2164,5.2164,,CY14_Coeffs,AC16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f1,-0.7766,-0.7766,,CY14_Coeffs,AD16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f2,-0.2662,-0.2662,,CY14_Coeffs,AE16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f3,-0.006439,-0.006439,,CY14_Coeffs,AF16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f4,0.231541,0.231541,,CY14_Coeffs,AG16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f5,0,0,,CY14_Coeffs,AH16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f6,300,300,,CY14_Coeffs,AI16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,t1,0.4341,0.4341,,CY14_Coeffs,AJ16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,t2,0.3087,0.3087,,CY14_Coeffs,AK16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,s1,0.5377,0.5377,,CY14_Coeffs,AL16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,s2,0.4299,0.4299,,CY14_Coeffs,AM16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,s3,0.7999,0.7999,,CY14_Coeffs,AN16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,"s2,JP",0.5309,0.5309,,CY14_Coeffs,AO16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,gJp-It,1.315,1.315,,CY14_Coeffs,AP16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,gWn,0.6579,0.6579,,CY14_Coeffs,AQ16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f1Jp,-0.8469,-0.8469,,CY14_Coeffs,AR16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f5JP,0.393,0.393,,CY14_Coeffs,AS16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.25,p0p250,SA,16,f6JP,800,800,,CY14_Coeffs,AT16,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c2,1.06,1.06,,CY14_Coeffs,B17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c4,-2.1,-2.1,,CY14_Coeffs,C17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c4a,-0.5,-0.5,,CY14_Coeffs,D17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cRB,50,50,,CY14_Coeffs,E17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c8,0,0,,CY14_Coeffs,F17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c8a,0.2695,0.2695,,CY14_Coeffs,G17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c1,-1.0514,-1.0514,,CY14_Coeffs,H17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c1a,0.165,0.165,,CY14_Coeffs,I17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c1b,-0.2313,-0.2313,,CY14_Coeffs,J17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c1c,-0.165,-0.165,,CY14_Coeffs,K17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c1d,0.2313,0.2313,,CY14_Coeffs,L17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cn,9.1908,9.1908,,CY14_Coeffs,M17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cM,5.167,5.167,,CY14_Coeffs,N17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c3,2.344,2.344,,CY14_Coeffs,O17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c5,7.56,7.56,,CY14_Coeffs,P17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cHM,3.6232,3.6232,,CY14_Coeffs,Q17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c6,0.4919,0.4919,,CY14_Coeffs,R17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c7,0.0352,0.0352,,CY14_Coeffs,S17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c7b,-0.0004,-0.0004,,CY14_Coeffs,T17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c8b,4.0711,4.0711,,CY14_Coeffs,U17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c9,0.8829,0.8829,,CY14_Coeffs,V17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c9a,0.1175,0.1175,,CY14_Coeffs,W17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c9b,6.8789,6.8789,,CY14_Coeffs,X17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c11,0,0,,CY14_Coeffs,Y17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,c11b,-0.2688,-0.2688,,CY14_Coeffs,Z17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cg1,-0.008251,-0.008251,,CY14_Coeffs,AA17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cg2,-0.001812,-0.001812,,CY14_Coeffs,AB17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,cg3,5.1954,5.1954,,CY14_Coeffs,AC17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f1,-0.8501,-0.8501,,CY14_Coeffs,AD17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f2,-0.2405,-0.2405,,CY14_Coeffs,AE17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f3,-0.006704,-0.006704,,CY14_Coeffs,AF17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f4,0.207277,0.207277,,CY14_Coeffs,AG17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f5,0.001,0.001,,CY14_Coeffs,AH17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f6,300,300,,CY14_Coeffs,AI17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,t1,0.4363,0.4363,,CY14_Coeffs,AJ17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,t2,0.3119,0.3119,,CY14_Coeffs,AK17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,s1,0.5395,0.5395,,CY14_Coeffs,AL17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,s2,0.4338,0.4338,,CY14_Coeffs,AM17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,s3,0.7997,0.7997,,CY14_Coeffs,AN17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,"s2,JP",0.5307,0.5307,,CY14_Coeffs,AO17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,gJp-It,1.3514,1.3514,,CY14_Coeffs,AP17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,gWn,0.6362,0.6362,,CY14_Coeffs,AQ17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f1Jp,-0.8999,-0.8999,,CY14_Coeffs,AR17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f5JP,0.408,0.408,,CY14_Coeffs,AS17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.3,p0p300,SA,17,f6JP,800,800,,CY14_Coeffs,AT17,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c2,1.06,1.06,,CY14_Coeffs,B18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c4,-2.1,-2.1,,CY14_Coeffs,C18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c4a,-0.5,-0.5,,CY14_Coeffs,D18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cRB,50,50,,CY14_Coeffs,E18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c8,0,0,,CY14_Coeffs,F18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c8a,0.2695,0.2695,,CY14_Coeffs,G18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c1,-1.3794,-1.3794,,CY14_Coeffs,H18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c1a,0.165,0.165,,CY14_Coeffs,I18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c1b,-0.2146,-0.2146,,CY14_Coeffs,J18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c1c,-0.165,-0.165,,CY14_Coeffs,K18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c1d,0.2146,0.2146,,CY14_Coeffs,L18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cn,6.5459,6.5459,,CY14_Coeffs,M18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cM,5.2317,5.2317,,CY14_Coeffs,N18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c3,2.4709,2.4709,,CY14_Coeffs,O18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c5,7.5735,7.5735,,CY14_Coeffs,P18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cHM,3.6945,3.6945,,CY14_Coeffs,Q18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c6,0.4807,0.4807,,CY14_Coeffs,R18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c7,0.0352,0.0352,,CY14_Coeffs,S18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c7b,-0.0155,-0.0155,,CY14_Coeffs,T18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c8b,4.3745,4.3745,,CY14_Coeffs,U18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c9,0.8302,0.8302,,CY14_Coeffs,V18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c9a,0.106,0.106,,CY14_Coeffs,W18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c9b,6.5334,6.5334,,CY14_Coeffs,X18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c11,0,0,,CY14_Coeffs,Y18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,c11b,-0.1793,-0.1793,,CY14_Coeffs,Z18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cg1,-0.007267,-0.007267,,CY14_Coeffs,AA18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cg2,-0.001274,-0.001274,,CY14_Coeffs,AB18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,cg3,5.0899,5.0899,,CY14_Coeffs,AC18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f1,-0.9431,-0.9431,,CY14_Coeffs,AD18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f2,-0.1975,-0.1975,,CY14_Coeffs,AE18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f3,-0.007125,-0.007125,,CY14_Coeffs,AF18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f4,0.165464,0.165464,,CY14_Coeffs,AG18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f5,0.004,0.004,,CY14_Coeffs,AH18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f6,300,300,,CY14_Coeffs,AI18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,t1,0.4396,0.4396,,CY14_Coeffs,AJ18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,t2,0.3165,0.3165,,CY14_Coeffs,AK18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,s1,0.5422,0.5422,,CY14_Coeffs,AL18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,s2,0.4399,0.4399,,CY14_Coeffs,AM18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,s3,0.7988,0.7988,,CY14_Coeffs,AN18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,"s2,JP",0.531,0.531,,CY14_Coeffs,AO18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,gJp-It,1.4051,1.4051,,CY14_Coeffs,AP18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,gWn,0.6049,0.6049,,CY14_Coeffs,AQ18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f1Jp,-0.9618,-0.9618,,CY14_Coeffs,AR18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f5JP,0.462,0.462,,CY14_Coeffs,AS18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.4,p0p400,SA,18,f6JP,800,800,,CY14_Coeffs,AT18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c2,1.06,1.06,,CY14_Coeffs,B19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c4,-2.1,-2.1,,CY14_Coeffs,C19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c4a,-0.5,-0.5,,CY14_Coeffs,D19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,cRB,50,50,,CY14_Coeffs,E19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c8,0.0991,0.0991,,CY14_Coeffs,F19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c8a,0.2695,0.2695,,CY14_Coeffs,G19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c1,-1.6508,-1.6508,,CY14_Coeffs,H19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c1a,0.165,0.165,,CY14_Coeffs,I19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c1b,-0.1972,-0.1972,,CY14_Coeffs,J19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c1c,-0.165,-0.165,,CY14_Coeffs,K19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.5,p0p500,SA,19,c1d,0.1972,0.1972,,CY14_Coeffs,L19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
